"","V1"
"repriced",0.0595493966399757
"republic",0.0493851440468042
"republicans",0.0484691915471507
"republics",0.0475329397621278
"repurpose",0.141666478621298
"reputation",0.163939338505743
"request",0.0315763134492693
"requester",0.0816058527664263
"require",0.0355679951005933
"requirement",0.0482721960418903
"requisite",0.0715118365786655
"reschedule",0.0527608731306885
"rescue",0.0635729225331101
"rescuer",0.0487975212148317
"research",0.0190806320198774
"researchers",0.0444860274471349
"reserve",0.0322726055151752
"reserves",0.0721152093097935
"resident",0.036994487426842
"residential",0.0904244066103947
"resignation",0.117727135347307
"resilience",0.0385475511948154
"resilient",0.086424670844756
"resistance",0.0689258691891036
"resistant",0.108114166792438
"reskilling",0.0524812195536004
"resolution",0.0411055539298289
"resolve",0.0560444452818988
"resort",0.0921599707741533
"resound",0.0534743935976833
"resource",0.022546172063599
"resources",0.0294308204814472
"respect",0.0386480436257526
"respective",0.0519130025575901
"respond",0.136649733767612
"respondent",0.0206976037765793
"responder",0.154697100268561
"response",0.019132648725594
"responsibility",0.0291562902808847
"responsibly",0.0909834625943875
"rest",0.0503486905820289
"restart",0.0696059948484322
"restaurant",0.0240352359814557
"restaurants",0.100903258772842
"reston",0.143152935760579
"restore",0.0686396492428808
"restrict",0.0310194999472149
"restricted",0.112870867201261
"restriction",0.0287361196065588
"restrictive",0.0848785172524584
"result",0.0261743979758712
"resumption",0.230873306139317
"retail",0.0235633532232709
"retailer",0.0197495563172553
"retain",0.128723211505793
"retention",0.0510499482197249
"rethink",0.0443882606900274
"retire",0.174060241986526
"retirement",0.113611924738149
"retrenchment",0.0942406864372599
"rett",0.0335586864155535
"return",0.0305799817908962
"reunite",0.10422787693226
"reuters",0.0278752630906185
"reveal",0.0907238832734051
"revenue",0.0286332067510113
"revenues",0.102323389018568
"review",0.0391393104907446
"revised",0.0658377157720953
"revitalize",0.100847018507
"revival",0.0774745191481386
"revive",0.0487399205172577
"revolution",0.0347962661262364
"revolutionary",0.266533057779935
"revolutionize",0.0376064263293658
"revolutions",0.0822592153154038
"reward",0.0231974593196782
"rewards",0.0359598545352697
"rewire",0.0418889262943733
"reyes",0.192524533206038
"reynolds",0.0491820210944677
"rfid",0.0290731302722147
"rhino",0.131759995253901
"rho",0.0374667498121196
"ribbit",0.0695086600024528
"rice",0.132320322326747
"rich",0.0359103473014449
"richard",0.0548030512886393
"richer",0.07031996666317
"richie",0.0519603439325615
"ride",0.147444034191008
"ridesharing",0.0879947280249255
"ries",0.0348673897356888
"rig",0.113421347323668
"right",0.0190706199601383
"rights",0.102262268610848
"ring",0.0725013479858495
"ringfenced",0.0612907513302606
"rings",0.0774639862423539
"rio",0.286516677704479
"riot",0.120424874860035
"ripple",0.0280400927940385
"ripples",0.0569782096344082
"rise",0.0277035557518518
"rising",0.0547735318450126
"risk",0.0228319499097552
"risks",0.595118202175241
"rival",0.105049488646665
"river",0.0599791840197816
"riverbed",0.254994379705762
"rm",0.133401702738245
"rmg",0.145683713052522
"rms",0.121261015090082
"road",0.0569887916405747
"roadmap",0.0735289097833176
"roads",0.0338815902172997
"roadshow",0.0520873797775251
"roar",0.067850406925483
"rob",0.0933158151272788
"roberto",0.0706631047819193
"robin",0.0715963047276885
"robo",0.0493464563986837
"robot",0.0326319139101061
"robotic",0.0430761952376491
"robotics",0.0316738131337735
"robots",0.105523680058325
"robson",0.104879202469289
"robust",0.0365488157036449
"roche",0.102894233198973
"rock",0.045425571514758
"rocket",0.0452832145137528
"rodgers",0.0307653423704847
"roger",0.0775439554202944
"roi",0.138638190109878
"role",0.0268314166472297
"roll",0.029625322967862
"rollout",0.0805559425131277
"rollouts",0.122932031876578
"rolls",0.0333263619527865
"romance",0.0984460409591683
"romania",0.028936950709346
"romanian",0.041564416169403
"ron",0.0476237296465804
"ronnie",0.0309002491298668
"rookies",0.09152276226581
"room",0.058201796324636
"rooney",0.207572971451201
"root",0.0479743779821712
"rosa",0.0609751817638962
"rose",0.0403730557669364
"ross",0.174406514229016
"rotate",0.0362542391290568
"round",0.0345758327784891
"roundup",0.134741208738068
"route",0.0805358365249945
"routing",0.0546478824960618
"rover",0.0539623267852929
"row",0.152264116536372
"rowe",0.0968642299216028
"roy",0.0612085295475038
"royal",0.0234428112181558
"royale",0.0343365272678348
"royales",0.0343365272678348
"royce",0.0631932847719856
"rsc",0.0589714324395724
"rt",0.181679914948488
"rtgs",0.045774582438542
"rts",0.0526025379233195
"rubin",0.0955309384160014
"rule",0.0238291322530849
"rulebooks",0.160410795989367
"ruling",0.159715755287842
"run",0.0185452117628761
"rune",0.0702092376311505
"rural",0.0681781825996588
"russell",0.0417219059226401
"russian",0.019870295811085
"russians",0.0607920199094084
"rutgers",0.0856441682152417
"ruth",0.110246995339028
"ryan",0.115403650149775
"saa",0.123040486630094
"saas",0.0207068889076225
"sachs",0.0274085264222871
"sae",0.0469739616477038
"safari",0.121415361397307
"safe",0.0418859297155566
"safeguard",0.0290236772397839
"safekeeping",0.14446010501812
"safer",0.123744285865256
"safety",0.0254411185325832
"sage",0.031516114721042
"sages",0.172485577256727
"said",0.12623893718549
"saidthe",0.0604405836046572
"saint",0.0842070718866518
"saison",0.0359103473014449
"salaam",0.0725868968146931
"salad",0.0787618688650607
"salam",0.0480086355341248
"salary",0.0768362238487769
"sale",0.020908896218493
"sales",0.0218409651721842
"salesforce",0.027749033133568
"salisbury",0.118742503424146
"salt",0.0234273186677396
"salvation",0.168885310870581
"sam",0.0302399845538972
"sama",0.0976345523362781
"samantha",0.133901237108009
"samaritans",0.0567760845143613
"samba",0.0470752007880298
"sameday",0.319626701695493
"sammy",0.154111616204884
"samsung",0.0367515811541177
"samuel",0.0633627617178428
"san",0.0348500191234355
"sanction",0.041564416169403
"sanctions",0.0480086355341248
"sanctum",0.0654977617215902
"sandbox",0.0415172802489858
"sandeep",0.093992332836376
"sandstone",0.0344896451334182
"sandstones",0.0424412726769405
"sang",0.165020747047492
"sans",0.0630583573165653
"santa",0.0807042032562125
"sap",0.0218599049638262
"sapiens",0.0304448474666979
"sapient",0.0617132311922117
"sapphire",0.0741011359210696
"sar",0.0452006122151852
"sara",0.0973685125841599
"sarah",0.151577516691365
"sas",0.0344950449721087
"satellite",0.0647478461587853
"satellites",0.273251519897408
"satiate",0.0642064161277003
"satisfy",0.0633627617178428
"saud",0.0308514199005116
"saudi",0.0405734813105638
"save",0.0198198493271755
"saver",0.0302159449212784
"saving",0.0285615220480015
"savings",0.0346359926786385
"savvy",0.0612014082123521
"say",0.0289613448203405
"sba",0.0522290966923075
"sc",0.085592423943289
"sca",0.0391712363160047
"scala",0.231347778182601
"scalability",0.123767661420605
"scalable",0.0904536019657493
"scale",0.0232974881828611
"scaleup",0.0905593863632415
"scam",0.0742175945881759
"scammer",0.0488122408225065
"scan",0.345090807118054
"scandal",0.0763456810096761
"scandinavian",0.0763302670602702
"scar",0.253905547768105
"sce",0.0583775190046512
"scenario",0.0643892977199398
"scene",0.0561850650338286
"scenic",0.146427226831777
"scent",0.334046220037805
"scheme",0.0289603188101052
"schemes",0.037836351705285
"schneider",0.101383289826602
"scholarship",0.0372795925078441
"school",0.0289016352305613
"schools",0.0598663655507965
"sci",0.0868596609279312
"science",0.0311026046179485
"sciences",0.0264345560229453
"scientist",0.0302445707372737
"scientists",0.125618567950419
"scope",0.195983636781847
"scopes",0.148731501668454
"scor",0.10849656489341
"scorable",0.0641045081706846
"score",0.0217767357017387
"scorecard",0.118660592168135
"scores",0.0944162890037892
"scotland",0.0558616356900078
"scots",0.113612741987699
"scott",0.107943900681167
"scottish",0.0368025769666842
"scout",0.12442211597132
"scouting",0.0961580270211895
"screen",0.0609933236798065
"screenshot",0.0829937686079995
"script",0.133421132369082
"scrutiny",0.150594945837569
"scs",0.0523617252331715
"sda",0.0524568550786443
"sdk",0.0295466884702892
"sea",0.0842908556676055
"seafaring",0.0864958493601479
"seamless",0.0315514508163365
"sean",0.0670290519239232
"search",0.0585161990854295
"seat",0.0578031176249919
"seb",0.0277060411556988
"sec",0.0225040121568723
"second",0.0285664939425055
"secondary",0.101344121888315
"secondhand",0.135669644568499
"secondlargest",0.0438086086824681
"secret",0.0381289754587092
"secretariat",0.0769212521106063
"secretariats",0.367834985889474
"secretary",0.121064988657542
"secretarygeneral",0.240240791750172
"secteur",0.0323688257337788
"sector",0.0383118468086413
"sectors",0.0628356167026558
"secular",0.177031416230418
"secure",0.02411335163821
"secured",0.138988510051944
"secures",0.0616330406589269
"securities",0.0253307598435223
"securitize",0.165076508694193
"security",0.0147742181999861
"see",0.0225576825031965
"seed",0.0655653351141978
"seek",0.0313322291372101
"seekers",0.0860825898299035
"seem",0.0572563907014052
"seema",0.059032583074121
"segment",0.0324164076349633
"segregate",0.0455246612035069
"segun",0.118544845756864
"sei",0.0461681049548386
"seis",0.0599176372613506
"seize",0.0602925982271331
"sek",0.158516107572152
"select",0.0295359626105391
"selection",0.0611379382886724
"self",0.069165974521367
"selfconfidence",0.109050495817326
"selfemployed",0.0195238748634779
"selfservice",0.0271298772214472
"sell",0.0332069618425288
"sella",0.104272541092182
"seller",0.0739583710593765
"sellside",0.0787001151368521
"semantic",0.0446473916891262
"semifinal",0.0549410938370465
"senate",0.0428806639640012
"send",0.0260049528876474
"sender",0.120692366628819
"senior",0.0455874414952775
"sense",0.520951736812759
"sensitivity",0.0545789071668779
"sensor",0.0330888348758098
"sentiment",0.123008801201996
"sentry",0.0517080060173772
"seo",0.105364150482087
"seon",0.0335837705092902
"sep",0.0294648632023916
"sepa",0.0518333034817736
"september",0.0329498382340394
"sequence",0.0819805019619723
"sequoia",0.0411886759701325
"serge",0.15414283673528
"series",0.0257340789884295
"serve",0.0314725321369918
"server",0.0572968112301111
"service",0.0188050325319611
"services",0.0244236042061321
"serviceware",0.0562004945474424
"sesame",0.0312709977151266
"session",0.032320397952291
"sessions",0.103097902174676
"set",0.0255371979242785
"settle",0.0274250434369835
"settlement",0.0279562894834043
"settlements",0.0466214395305386
"seven",0.0630418627328545
"seventh",0.199040711518893
"sevenyear",0.0370030167334145
"sewing",0.103690788341149
"sfc",0.148081698817111
"sgd",0.0781160085736731
"shadows",0.119750271388227
"shah",0.0628224560642202
"shaky",0.0599312588694976
"shams",0.101383289826602
"shan",0.0706592291500223
"shang",0.107646431444342
"shanghai",0.0472426365627205
"shape",0.0462399538940021
"shard",0.0335586864155536
"share",0.0205530553353592
"shared",0.0339908791192905
"shareholder",0.0568440207811102
"shares",0.101300915714898
"sharia",0.0655992738148741
"sharing",0.129874534490753
"shark",0.105254719015662
"shasta",0.0348673897356888
"shave",0.0781904444871283
"shaw",0.0431184265656765
"shed",0.0276780460505855
"sheer",0.0595221644375572
"sheffield",0.0528972215180935
"sheikh",0.0418182991540907
"shell",0.0287135662651195
"shepherd",0.0715118365786655
"sherif",0.0740230189476726
"sherman",0.1253218238651
"shetty",0.105231792795436
"shield",0.0718322737689163
"shields",0.159715755287842
"shift",0.0326893011918622
"shiny",0.103097902174676
"ship",0.184819099221036
"shipping",0.0864958493601479
"shock",0.0612907513302606
"shoe",0.0999075778576053
"shoop",0.0381581663053353
"shop",0.0267274739472602
"shopfitters",0.116851285583385
"shopper",0.0361731168525007
"shopping",0.0297709395752968
"shops",0.263093844547868
"shortage",0.088312876183749
"shorter",0.0338788549878634
"shortlist",0.108805878472998
"shortterm",0.162189104355393
"show",0.0403123329289712
"showcasing",0.0744856724280063
"shroud",0.0695165450448795
"shy",0.063051726137912
"sia",0.0238122476681551
"siam",0.0970369403575028
"sibs",0.0410341147094957
"sick",0.0955417835034035
"side",0.0283171922681013
"siemens",0.0322781940623044
"siena",0.0932582764629654
"sierra",0.119408866876591
"sift",0.0402267111241129
"sig",0.0399907876502099
"sight",0.175048900231137
"sigma",0.0279552523420923
"sign",0.0894498293395964
"signal",0.120305423549065
"signals",0.0580264275415303
"signature",0.0589122840632482
"signet",0.184790081875274
"signin",0.456069269118312
"signing",0.0382163830108012
"signpost",0.137372285547241
"signup",0.162515947628432
"silent",0.0315943909468427
"silicon",0.0411375648104172
"silk",0.125241246658318
"silver",0.0288966081369245
"sim",0.0289585114587374
"simmons",0.0515801985577373
"simon",0.0572549371875181
"simone",0.107446577380862
"simple",0.024907745819624
"simplest",0.0727768069011068
"simplex",0.0507963422173865
"simplicity",0.0575523182312993
"simplify",0.0417285049885125
"simulation",0.0457223191944556
"sincerity",0.0414516660031273
"sing",0.0442375904867109
"singapore",0.0344062212806287
"singaporean",0.0416810431823891
"singaporeans",0.069239612886978
"single",0.038123728310052
"singleminded",0.0831855583311006
"singular",0.095237953398899
"singularity",0.0304648976252973
"sir",0.0457371333755709
"siri",0.0219670265609727
"sirius",0.0480149167644928
"sistema",0.125289016083675
"site",0.0573288197113687
"situation",0.03760902569223
"six",0.0412827947118575
"sixth",0.0844867848682409
"size",0.0829320142249774
"skeleton",0.129399729588034
"skill",0.0402274200565102
"skilled",0.0708438428865448
"skilling",0.0468891381221498
"skills",0.0383209235705264
"skim",0.141262726450024
"skinner",0.154650195144662
"skinny",0.0612085295475038
"sky",0.0620510866163745
"skycap",0.386218571618999
"skyhook",0.0579531927677977
"skyline",0.112947529421971
"skype",0.122629294659177
"sla",0.0645793341437241
"slack",0.0505037228548977
"slavery",0.217497582033699
"sleep",0.0650942358459102
"slew",0.0580893260462699
"slice",0.0836608375471825
"slick",0.0786632187429327
"slide",0.0539623267852929
"slight",0.0635047489636969
"slim",0.201937478580746
"sloan",0.0516844604206893
"slow",0.0240995040572072
"slowdown",0.132650811567052
"sls",0.036648932815783
"sm",0.0916990173150263
"small",0.0256839231987797
"smallbusiness",0.0480497654621662
"smallholder",0.213751559230024
"smart",0.019773134860662
"smartcard",0.131253446670993
"smartcards",0.1193180991211
"smarter",0.0290189813833836
"smartest",0.167066022549194
"smartphone",0.0181458837504285
"smartphones",0.0499900894945809
"smarts",0.0719054442713471
"smash",0.395659881341377
"smb",0.0462422673098926
"sme",0.0245632317537976
"smi",0.081889765882301
"smiling",0.0563253411206787
"smith",0.0388708555805055
"smooch",0.120621661482366
"smooth",0.0496845310963335
"smp",0.159704278227665
"sms",0.0225080839766869
"snacks",0.100903258772842
"snag",0.12028080748567
"snap",0.0282305246141887
"snooker",0.285919720545891
"snoop",0.0521521062681565
"snoops",0.263444187169165
"snow",0.220512261744321
"snowflake",0.0888698528170193
"sns",0.160410795989367
"soap",0.0477406261277167
"soar",0.0691844001821019
"soc",0.114425463522481
"socalled",0.0705228003170738
"soccer",0.0717087298623229
"social",0.0195446641329336
"societal",0.0855649287475814
"societe",0.0636673861403523
"societies",0.05513665418163
"society",0.0296775833417593
"societys",0.0630706397531108
"socioeconomic",0.0512490284705855
"societe.1",0.0260535112851149
"sofi",0.0552235207976186
"sofia",0.0999075778576053
"soft",0.0837250828574585
"soften",0.0557120618565097
"softer",0.0614949397899044
"software",0.0183651310241914
"sofware",0.093992332836376
"sog",0.0822592153154038
"soho",0.09152276226581
"sol",0.0426121478680912
"solace",0.11754764289416
"solar",0.16974536562563
"solaris",0.0487000382744557
"sole",0.0414164281833096
"solicitor",0.0954766595169309
"solicitors",0.0377752635313156
"solidarity",0.0529254753930166
"solidity",0.0332238841467751
"solution",0.0272435223794811
"solutions",0.0226963382000646
"solve",0.018705174976019
"somany",0.0404732126595571
"somebody",0.0384322636391481
"someone",0.0989257656577802
"something",0.0302802095549955
"sonic",0.049946032361798
"sony",0.0290424653052544
"sophisticated",0.063051726137912
"sophistication",0.151577516691365
"sopra",0.0338815902172997
"sort",0.0347289558740538
"sound",0.0396944336175942
"souq",0.0613468408352248
"source",0.0378195732872251
"sources",0.0524474234570531
"sourcing",0.123766496443641
"south",0.033136203131835
"southampton",0.0387148769862356
"southeast",0.042378308372915
"southern",0.0555635062310119
"sovereign",0.0535371537515104
"sp",0.0807172583221055
"spa",0.103494824678906
"space",0.0294614031044004
"spaces",0.060105809110037
"spacial",0.0348673897356888
"spain",0.0254794638890038
"spamming",0.154356147435651
"spanish",0.0231078225638307
"spare",0.07718828248609
"spark",0.0393365165715488
"sparkle",0.0653521528169572
"spartan",0.0481689083239298
"speaker",0.0545888736752388
"spearhead",0.0619766735717564
"special",0.0795237336313625
"specialism",0.0458721949543583
"specialisms",0.110153090930956
"specialist",0.0260291669612858
"specialists",0.122769022731466
"specialty",0.128399870991003
"specific",0.0725175344917162
"specifications",0.43242422209747
"spectacular",0.188896767207532
"spectral",0.0452441729781624
"spectrum",0.0777828069554897
"speculation",0.116611337657461
"speed",0.0266051787042393
"speedup",0.0453487396406822
"spencer",0.0863482685542673
"spend",0.0474009067026967
"spending",0.045135465924739
"spice",0.0368050544233349
"spiel",0.0483059583890715
"spinoff",0.148724117493872
"spiral",0.0627330400468857
"spire",0.0334335834707345
"spiritus",0.0395629636280258
"spitball",0.143364527125272
"splitting",0.137532324313094
"sponsor",0.0395187015632337
"sponsorship",0.184220492262957
"spoon",0.034851472440224
"sport",0.0686927802067034
"sports",0.0366698283159896
"spot",0.0291773424396498
"spotless",0.0719035512673517
"spotlight",0.0522514254648547
"spouse",0.203682597999421
"spread",0.120767396008639
"spreadsheet",0.103946418900527
"spring",0.0468828545761489
"springboarding",0.0442914308061224
"sprint",0.034851472440224
"sql",0.103702046213035
"square",0.0281112209217526
"squire",0.0654977617215902
"squirrelled",0.0307653423704847
"sr",0.142663389422084
"sra",0.0920379664998091
"src",0.0503309454834271
"sri",0.0922909447007252
"sro",0.0476750303510487
"ssa",0.0406649161519307
"ssc",0.0370162419541214
"ssl",0.415097447284505
"ssy",0.262502177209879
"st",0.335896221314387
"stability",0.0587437749806619
"stabilize",0.0537179724742667
"stack",0.0501452692014233
"stadia",0.0736560983689795
"stadium",0.0965695430858651
"staff",0.0205772626754269
"stage",0.047649446303867
"stagger",0.0527581011214974
"stake",0.0277987632009925
"stakeholder",0.0405195857920593
"stalk",0.117727135347307
"stalker",0.0715841124086236
"stan",0.0524568550786443
"stand",0.0707209385045278
"standard",0.0359579719300265
"standardize",0.245857176423514
"standards",0.0271942221015362
"standout",0.456069269118312
"standpoint",0.0884575049373006
"stanford",0.0261374255188888
"stanley",0.027338913706657
"staple",0.0442375904867109
"star",0.0476422765891773
"starbucks",0.194638419546132
"stark",0.0770318648664208
"starling",0.0344125199249072
"starlings",0.0265937912503549
"stars",0.0420455155621595
"starship",0.0807042032562125
"start",0.0362038141098286
"starter",0.0482617146635001
"starting",0.0638687115334079
"startup",0.0380902118629862
"startups",0.0276603976313343
"stasis",0.0494584085174923
"state",0.0223791742366608
"statement",0.0443774801746606
"states",0.0635662609008031
"station",0.0755759328899023
"stations",0.204010731209857
"statistic",0.0557658153710993
"statistics",0.0279079450810003
"stature",0.0870902493124682
"status",0.0816820616080786
"stay",0.0662766251610612
"steady",0.206746949911101
"steal",0.0288888197512821
"steam",0.0464861034252343
"steamship",0.153759178698482
"steel",0.0667238269776731
"steer",0.0562004945474424
"steering",0.0315911572694256
"stefan",0.168318936354226
"stellar",0.0317015273634926
"step",0.0274943934573199
"stephen",0.10867388633018
"stephens",0.0613264348796589
"stepladder",0.174091402853712
"sterling",0.0389209756520507
"steve",0.0611919218217937
"steven",0.0708106476684947
"sticky",0.307227002571326
"stimulate",0.0521850968170728
"stimulus",0.0474538025223123
"sto",0.0862639546392878
"stock",0.0315585898804842
"stockholm",0.0840034070137617
"stocks",0.157151552160293
"stoke",0.0338815902172997
"stone",0.0452718405836453
"stoop",0.0545789071668779
"stop",0.0652546832488094
"store",0.019254782804177
"stores",0.0640135945986837
"storm",0.0239220951783709
"story",0.233119174692301
"stp",0.0482518804403162
"straight",0.0810386231360265
"straightforward",0.0758903690056014
"strand",0.0458537808990664
"stranger",0.0821117498908019
"strat",0.0359103473014449
"strategic",0.0346157411362274
"strategies",0.0320867285375171
"strategy",0.0260838321857259
"stream",0.0438875531653471
"streaming",0.159700798132744
"streamline",0.0247241257340789
"street",0.0252862519998972
"streets",0.181318997288787
"strength",0.0947242639820962
"strengthen",0.0453390028223733
"stress",0.135669644568499
"strict",0.0425535671884203
"strictest",0.253566669424002
"string",0.0610141407243549
"stringent",0.0488033905378054
"stripe",0.0262710982934916
"stripes",0.105465641768678
"stroller",0.108731885942234
"stronghold",0.0789259107480417
"structure",0.0453925491787254
"structured",0.123163984843723
"structures",0.174990081385189
"struggle",0.0251954780033919
"sts",0.111424784407949
"stuart",0.0439985565291349
"student",0.09670928327711
"studies",0.0414565930827595
"studio",0.0464838980459079
"studios",0.0438580427937554
"study",0.0211518859943245
"stv",0.0426121478680912
"stymie",0.07659543739869
"subcommittee",0.068567236370571
"subdue",0.136361475803691
"subject",0.0404239684058914
"subjective",0.109059289304008
"submit",0.0341307826787117
"suboptimal",0.18144537398917
"subscribe",0.382979870844986
"subscription",0.0458104923087387
"subsequent",0.0551562449491386
"subsidy",0.16974536562563
"substantiative",0.289848883593556
"substantive",0.0454561974193559
"subunits",0.0455246612035069
"succeed",0.0259307551543196
"success",0.0308586805223103
"sudan",0.0546947624719315
"suffer",0.113167784392175
"sufficient",0.0925618888923445
"sugar",0.0353408278702375
"suggest",0.0520332545873424
"suggestion",0.0382682171268404
"suisse",0.0289707137083847
"suite",0.0383321983197629
"suites",0.0440604943707141
"sukuk",0.0747163369612745
"sullivan",0.0809184294068827
"sultanate",0.0716742006625155
"sum",0.0295049544806043
"summary",0.0960032205672694
"summer",0.0519741416053384
"summit",0.032492941472872
"sun",0.0443837807170944
"sunday",0.107677142947949
"sunglasses",0.186737956470716
"sunstone",0.0904424675299387
"super",0.34862346455972
"supercharge",0.103719029303049
"supercharger",0.146462420277574
"superchargers",0.164313505670078
"superior",0.0521626064901262
"supermarket",0.159715755287842
"supernova",0.158379366162015
"supervise",0.196770596317075
"supervision",0.0412643678753095
"supervisor",0.060470454557247
"supervisors",0.0738545773617151
"supervisory",0.0396783095818717
"supplier",0.0333929624846076
"supply",0.0233930817838304
"support",0.0262381356619108
"supported",0.0788644437329893
"supporter",0.0489874202008727
"supportive",0.10864651593627
"supreme",0.0438026150620652
"sure",0.168200311062117
"surface",0.116667607453655
"surge",0.0677206590856335
"surplus",0.0543639675386546
"surprise",0.0353225283230305
"surrey",0.07482143293615
"surround",0.0628025523137263
"surveillance",0.0300028619725007
"survey",0.0239402471170237
"surveys",0.125974794429345
"survivable",0.138476594518274
"survival",0.0849737955995652
"suspend",0.166201709796179
"suspicion",0.066774023758194
"sustain",0.0795833686643972
"sustainability",0.0338661200705196
"sustainable",0.0272353124652723
"sustainably",0.132027136431889
"suzuki",0.112132012750727
"svc",0.102699757777658
"sven",0.153418931081522
"svp",0.0268393132819806
"svs",0.133657631747433
"swan",0.0797689839832993
"swaps",0.0833782084500047
"swarm",0.179795503482591
"swathe",0.0458537808990664
"swedes",0.0745046392653595
"swedish",0.0305600564146097
"sweepstakes",0.135191996170048
"sweet",0.036648932815783
"swift",0.0258808849054455
"swipe",0.0555141242540874
"swiss",0.022616685652073
"switch",0.114573180000973
"switching",0.10209597834247
"switzerland",0.148339132334351
"swype",0.0381581663053353
"syariah",0.086424670844756
"sydney",0.0786150771237614
"syed",0.101383289826602
"sylvia",0.0635750182920814
"symbiont",0.0651200756672151
"synchronize",0.0595493966399757
"synchrony",0.0701358667021621
"syndicate",0.0382921229619472
"syndication",0.0684449175276973
"syndications",0.136798582209649
"synergize",0.0806948910474676
"synergy",0.0930101246492968
"synthesize",0.0838328636046669
"system",0.0182741947605252
"systems",0.0199091468215574
"tabby",0.0463974915389495
"table",0.0841347807927496
"tablet",0.0448296795747307
"tac",0.0842459158292041
"tackle",0.0367790837520988
"tag",0.0697789135923581
"tailor",0.0987991935161692
"taiwanese",0.0949461534463854
"taj",0.0808066406879907
"take",0.0212339163123878
"takeover",0.0945576786063618
"takes",0.06039102851112
"talent",0.0480193520935387
"talented",0.143114855129296
"talk",0.0527342294097183
"tall",0.120471419032304
"tamara",0.0720565939072448
"tan",0.15441488668515
"tanda",0.0656633307904558
"tandem",0.043179979226588
"tandems",0.0796806511836733
"tangerine",0.143609162080468
"tank",0.105254719015662
"tap",0.0283444416969793
"tappy",0.0422482109574524
"taps",0.148503820843592
"target",0.0282956354106086
"tariff",0.099850032935295
"tarjeta",0.0342170210244724
"tas",0.0809754196367783
"tase",0.083126317632248
"task",0.0416307337644897
"taskforce",0.079939342912222
"taste",0.109387031406976
"tata",0.0466985349728906
"tau",0.036176399885027
"taurus",0.157201336033953
"tax",0.0326695380338411
"taxi",0.0580998289631273
"taxonomy",0.112512617894046
"taylor",0.080466341883605
"tayo",0.132320322326747
"tbc",0.116664041223584
"tc",0.223385569954614
"tch",0.136748570391515
"td",0.153703949933142
"te",0.0629237349054652
"teach",0.0332628984302805
"teacher",0.191528741629888
"teachers",0.154368410495657
"team",0.0318530568556997
"teams",0.0387438109095886
"tec",0.0362542391290568
"tech",0.0278569997343191
"techcrunch",0.0271928015301829
"technical",0.0356431743783075
"technique",0.222034657687387
"techno",0.0518220461344526
"technological",0.0379827922801039
"technologie",0.237137167243871
"technologies",0.0239191842406643
"technologist",0.141880953911265
"technology",0.0251227031398093
"tee",0.140849429842119
"teen",0.0876562956852079
"teenage",0.151487845133727
"teeth",0.0857190236556708
"tel",0.07111605163669
"telco",0.0333541308436404
"telecom",0.0203642014090912
"telecommunication",0.0348340903332944
"telecommunications",0.0268377026414197
"telecoms",0.0394135541498228
"telegram",0.0243007144413832
"telegraph",0.134806914900314
"telematics",0.0376526403300759
"telemetry",0.0626359589149533
"telephone",0.0453461450797736
"telos",0.0277940719764343
"templates",0.086424670844756
"tempo",0.0660796273238836
"ten",0.0375783767598917
"tenant",0.0643846634763259
"tenemos",0.0421522246342993
"tenent",0.113204054831841
"tension",0.0866869993597528
"teo",0.0483059583890715
"tera",0.0631926295667716
"terabyte",0.154261118678213
"term",0.0314596046817163
"terminal",0.0280413204868414
"terra",0.0338815902172997
"terrestrial",0.0430591082568201
"terrify",0.0437946916795776
"territory",0.0331494508385319
"terrorism",0.0416443900419356
"tesco",0.0655374183584467
"tesla",0.027358866928877
"test",0.0265080488233623
"testing",0.071655284318953
"tether",0.0530197599059209
"tethers",0.22564477186291
"texas",0.154783305192514
"text",0.0994776875154393
"texture",0.0717087298623229
"tfl",0.175919692125991
"tft",0.0291888172122372
"th",0.0717873012008886
"thai",0.0267568449440974
"thailand",0.0346393828716147
"thanks",0.20293305399954
"thatcher",0.102607193403317
"thats",0.102160445932041
"the",0.0299510256986186
"theater",0.0777828069554897
"theatregoer",0.09152276226581
"theft",0.0534014047783943
"theme",0.0528378657598716
"therapy",0.0455268191613404
"theta",0.0414493491858119
"thin",0.14929582777481
"thing",0.0279664561043454
"things",0.0335586864155536
"think",0.0563262103666346
"third",0.0312814390433021
"thirdparty",0.0280826854040074
"this",0.0778649047429542
"thomas",0.0665186904659271
"thompson",0.0710355563405801
"thomson",0.0283327426686728
"thought",0.0403935539226009
"thousand",0.0174418737521138
"threat",0.0546280681790502
"threaten",0.0648125949712577
"threats",0.113421347323668
"three",0.0628025523137263
"threemonth",0.143579183867535
"threemonths",0.246796738083072
"threequarters",0.481965920875854
"thrill",0.0860825898299035
"thrive",0.0354897314623062
"thump",0.0307653423704847
"thursday",0.0774639862423539
"tick",0.0397391539598373
"ticker",0.0749981135399864
"ticket",0.0407394731912321
"ticketing",0.108005021885348
"ticketmaster",0.0493999496235854
"tickets",0.0500453477033081
"tide",0.0269230988466294
"tides",0.0664403115093147
"tie",0.0315130342846449
"tier",0.0364296479950825
"tif",0.114212846357728
"tiger",0.0387432147875429
"tight",0.143700688970194
"tighten",0.0373351966911011
"tighter",0.0836714018259689
"tiles",0.0766576388451171
"tim",0.0577282069072719
"time",0.0210374498831109
"timeconsuming",0.0455531653548103
"times",0.0399599760158147
"timestamped",0.109753972813447
